"","park","order","labels","metgrp","sign","num_crit","park_reggrp","label_order","park_dm","park_ord"
"904","NERI",19,"Sapling Density","Native Subcan. 
 Trends","nonsign",2,"Insecure","Sapling Density","NERI","NERI"
"905","NERI",20,"Seedling Density","Native Subcan. 
 Trends","signinc_good",2,"Insecure","Seedling Density","NERI","NERI"
"906","NERI",21,"Tree BA","Exotic 
 Trends","notmod",2,"Insecure","Tree BA","NERI","NERI"
"907","NERI",22,"Tree Density","Exotic 
 Trends","notmod",2,"Insecure","Tree Density","NERI","NERI"
"908","NERI",23,"Sapling BA","Exotic 
 Trends","notmod",2,"Insecure","Sapling BA","NERI","NERI"
"909","NERI",24,"Sapling Density","Exotic 
 Trends","notmod",2,"Insecure","Sapling Density","NERI","NERI"
"910","NERI",25,"Seedling Density","Exotic 
 Trends","nonsign",2,"Insecure","Seedling Density","NERI","NERI"
"911","PETE",1,"Sapling Density","Regen. Status","critical",2,"Insecure","Sapling Density","PETE","PETE"
"912","PETE",2,"Seedling Density","Regen. Status","caution",2,"Insecure","Seedling Density","PETE","PETE"
"913","PETE",3,"% Stocked Plots","Regen. Status","critical",2,"Insecure","% Stocked Plots","PETE","PETE"
"914","PETE",4,"Stocking Index","Regen. Status","caution",2,"Insecure","Stocking Index","PETE","PETE"
"915","PETE",9,"Deer Browse Impacts","Regen. Status","caution",2,"Insecure","Deer Browse Impacts","PETE","PETE"
"916","PETE",10,"Flat Tree Diam. Dist.","Regen. Status","acceptable",2,"Insecure","Flat Tree Diam. Dist.","PETE","PETE"
"917","PETE",5,"Sapling Composition","Regen. Status","acceptable",2,"Insecure","Sapling Composition","PETE","PETE"
"918","PETE",6,"Seedling Composition","Regen. Status","acceptable",2,"Insecure","Seedling Composition","PETE","PETE"
"919","PETE",7,"Sorensen Sapling","Regen. Status","acceptable",2,"Insecure","Sorensen Sapling","PETE","PETE"
"920","PETE",8,"Sorensen Seedling","Regen. Status","acceptable",2,"Insecure","Sorensen Seedling","PETE","PETE"
"921","PETE",10,"Tree BA","Native Canopy 
 Trends","signinc_good",2,"Insecure","Tree BA","PETE","PETE"
"922","PETE",11,"Tree Density","Native Canopy 
 Trends","signdec_bad",2,"Insecure","Tree Density","PETE","PETE"
"923","PETE",12,"Sapling BA","Native Canopy 
 Trends","signdec_bad",2,"Insecure","Sapling BA","PETE","PETE"
"924","PETE",13,"Sapling Density","Native Canopy 
 Trends","signdec_bad",2,"Insecure","Sapling Density","PETE","PETE"
"925","PETE",14,"Seedling Density","Native Canopy 
 Trends","nonsign",2,"Insecure","Seedling Density","PETE","PETE"
"926","PETE",15,"Stocking Index","Native Canopy 
 Trends","signdec_bad",2,"Insecure","Stocking Index","PETE","PETE"
"927","PETE",16,"Tree BA","Native Subcan. 
 Trends","signinc_good",2,"Insecure","Tree BA","PETE","PETE"
"928","PETE",17,"Tree Density","Native Subcan. 
 Trends","signinc_good",2,"Insecure","Tree Density","PETE","PETE"
"929","PETE",18,"Sapling BA","Native Subcan. 
 Trends","nonsign",2,"Insecure","Sapling BA","PETE","PETE"
"930","PETE",19,"Sapling Density","Native Subcan. 
 Trends","nonsign",2,"Insecure","Sapling Density","PETE","PETE"
"931","PETE",20,"Seedling Density","Native Subcan. 
 Trends","nonsign",2,"Insecure","Seedling Density","PETE","PETE"
"932","PETE",21,"Tree BA","Exotic 
 Trends","notmod",2,"Insecure","Tree BA","PETE","PETE"
"933","PETE",22,"Tree Density","Exotic 
 Trends","notmod",2,"Insecure","Tree Density","PETE","PETE"
"934","PETE",23,"Sapling BA","Exotic 
 Trends","notmod",2,"Insecure","Sapling BA","PETE","PETE"
"935","PETE",24,"Sapling Density","Exotic 
 Trends","notmod",2,"Insecure","Sapling Density","PETE","PETE"
"936","PETE",25,"Seedling Density","Exotic 
 Trends","notmod",2,"Insecure","Seedling Density","PETE","PETE"
"937","RICH",1,"Sapling Density","Regen. Status","critical",2,"Insecure","Sapling Density","RICH","RICH"
"938","RICH",2,"Seedling Density","Regen. Status","caution",2,"Insecure","Seedling Density","RICH","RICH"
"939","RICH",3,"% Stocked Plots","Regen. Status","critical",2,"Insecure","% Stocked Plots","RICH","RICH"
"940","RICH",4,"Stocking Index","Regen. Status","caution",2,"Insecure","Stocking Index","RICH","RICH"
"941","RICH",9,"Deer Browse Impacts","Regen. Status","caution",2,"Insecure","Deer Browse Impacts","RICH","RICH"
"942","RICH",10,"Flat Tree Diam. Dist.","Regen. Status","acceptable",2,"Insecure","Flat Tree Diam. Dist.","RICH","RICH"
"943","RICH",5,"Sapling Composition","Regen. Status","caution",2,"Insecure","Sapling Composition","RICH","RICH"
"944","RICH",6,"Seedling Composition","Regen. Status","caution",2,"Insecure","Seedling Composition","RICH","RICH"
"945","RICH",7,"Sorensen Sapling","Regen. Status","acceptable",2,"Insecure","Sorensen Sapling","RICH","RICH"
"946","RICH",8,"Sorensen Seedling","Regen. Status","acceptable",2,"Insecure","Sorensen Seedling","RICH","RICH"
"947","RICH",10,"Tree BA","Native Canopy 
 Trends","signinc_good",2,"Insecure","Tree BA","RICH","RICH"
"948","RICH",11,"Tree Density","Native Canopy 
 Trends","signdec_bad",2,"Insecure","Tree Density","RICH","RICH"
"949","RICH",12,"Sapling BA","Native Canopy 
 Trends","nonsign",2,"Insecure","Sapling BA","RICH","RICH"
"950","RICH",13,"Sapling Density","Native Canopy 
 Trends","nonsign",2,"Insecure","Sapling Density","RICH","RICH"
"951","RICH",14,"Seedling Density","Native Canopy 
 Trends","signinc_good",2,"Insecure","Seedling Density","RICH","RICH"
"952","RICH",15,"Stocking Index","Native Canopy 
 Trends","nonsign",2,"Insecure","Stocking Index","RICH","RICH"
"953","RICH",16,"Tree BA","Native Subcan. 
 Trends","nonsign",2,"Insecure","Tree BA","RICH","RICH"
"954","RICH",17,"Tree Density","Native Subcan. 
 Trends","nonsign",2,"Insecure","Tree Density","RICH","RICH"
"955","RICH",18,"Sapling BA","Native Subcan. 
 Trends","nonsign",2,"Insecure","Sapling BA","RICH","RICH"
"956","RICH",19,"Sapling Density","Native Subcan. 
 Trends","nonsign",2,"Insecure","Sapling Density","RICH","RICH"
"957","RICH",20,"Seedling Density","Native Subcan. 
 Trends","nonsign",2,"Insecure","Seedling Density","RICH","RICH"
"958","RICH",21,"Tree BA","Exotic 
 Trends","notmod",2,"Insecure","Tree BA","RICH","RICH"
"959","RICH",22,"Tree Density","Exotic 
 Trends","notmod",2,"Insecure","Tree Density","RICH","RICH"
"960","RICH",23,"Sapling BA","Exotic 
 Trends","notmod",2,"Insecure","Sapling BA","RICH","RICH"
"961","RICH",24,"Sapling Density","Exotic 
 Trends","notmod",2,"Insecure","Sapling Density","RICH","RICH"
"962","RICH",25,"Seedling Density","Exotic 
 Trends","notmod",2,"Insecure","Seedling Density","RICH","RICH"
"963","WOTR",1,"Sapling Density","Regen. Status","critical",2,"Insecure","Sapling Density","WOTR","WOTR"
"964","WOTR",2,"Seedling Density","Regen. Status","caution",2,"Insecure","Seedling Density","WOTR","WOTR"
"965","WOTR",3,"% Stocked Plots","Regen. Status","critical",2,"Insecure","% Stocked Plots","WOTR","WOTR"
"966","WOTR",4,"Stocking Index","Regen. Status","caution",2,"Insecure","Stocking Index","WOTR","WOTR"
"967","WOTR",9,"Deer Browse Impacts","Regen. Status","caution",2,"Insecure","Deer Browse Impacts","WOTR","WOTR"
"968","WOTR",10,"Flat Tree Diam. Dist.","Regen. Status","acceptable",2,"Insecure","Flat Tree Diam. Dist.","WOTR","WOTR"
"969","WOTR",5,"Sapling Composition","Regen. Status","acceptable",2,"Insecure","Sapling Composition","WOTR","WOTR"
"970","WOTR",6,"Seedling Composition","Regen. Status","caution",2,"Insecure","Seedling Composition","WOTR","WOTR"
"971","WOTR",7,"Sorensen Sapling","Regen. Status","acceptable",2,"Insecure","Sorensen Sapling","WOTR","WOTR"
"972","WOTR",8,"Sorensen Seedling","Regen. Status","acceptable",2,"Insecure","Sorensen Seedling","WOTR","WOTR"
"973","WOTR",10,"Tree BA","Native Canopy 
 Trends","notmod",2,"Insecure","Tree BA","WOTR","WOTR"
"974","WOTR",11,"Tree Density","Native Canopy 
 Trends","notmod",2,"Insecure","Tree Density","WOTR","WOTR"
"975","WOTR",12,"Sapling BA","Native Canopy 
 Trends","notmod",2,"Insecure","Sapling BA","WOTR","WOTR"
"976","WOTR",13,"Sapling Density","Native Canopy 
 Trends","notmod",2,"Insecure","Sapling Density","WOTR","WOTR"
"977","WOTR",14,"Seedling Density","Native Canopy 
 Trends","notmod",2,"Insecure","Seedling Density","WOTR","WOTR"
"978","WOTR",15,"Stocking Index","Native Canopy 
 Trends","notmod",2,"Insecure","Stocking Index","WOTR","WOTR"
"979","WOTR",16,"Tree BA","Native Subcan. 
 Trends","notmod",2,"Insecure","Tree BA","WOTR","WOTR"
"980","WOTR",17,"Tree Density","Native Subcan. 
 Trends","notmod",2,"Insecure","Tree Density","WOTR","WOTR"
"981","WOTR",18,"Sapling BA","Native Subcan. 
 Trends","notmod",2,"Insecure","Sapling BA","WOTR","WOTR"
"982","WOTR",19,"Sapling Density","Native Subcan. 
 Trends","notmod",2,"Insecure","Sapling Density","WOTR","WOTR"
"983","WOTR",20,"Seedling Density","Native Subcan. 
 Trends","notmod",2,"Insecure","Seedling Density","WOTR","WOTR"
"984","WOTR",21,"Tree BA","Exotic 
 Trends","notmod",2,"Insecure","Tree BA","WOTR","WOTR"
"985","WOTR",22,"Tree Density","Exotic 
 Trends","notmod",2,"Insecure","Tree Density","WOTR","WOTR"
"986","WOTR",23,"Sapling BA","Exotic 
 Trends","notmod",2,"Insecure","Sapling BA","WOTR","WOTR"
"987","WOTR",24,"Sapling Density","Exotic 
 Trends","notmod",2,"Insecure","Sapling Density","WOTR","WOTR"
"988","WOTR",25,"Seedling Density","Exotic 
 Trends","notmod",2,"Insecure","Seedling Density","WOTR","WOTR"
"989","ACAD",1,"Sapling Density","Regen. Status","acceptable",0,"Sec.","Sapling Density","ACAD","ACAD"
"990","ACAD",2,"Seedling Density","Regen. Status","caution",0,"Sec.","Seedling Density","ACAD","ACAD"
"991","ACAD",3,"% Stocked Plots","Regen. Status","caution",0,"Sec.","% Stocked Plots","ACAD","ACAD"
"992","ACAD",4,"Stocking Index","Regen. Status","caution",0,"Sec.","Stocking Index","ACAD","ACAD"
"993","ACAD",9,"Deer Browse Impacts","Regen. Status","acceptable",0,"Sec.","Deer Browse Impacts","ACAD","ACAD"
"994","ACAD",10,"Flat Tree Diam. Dist.","Regen. Status","acceptable",0,"Sec.","Flat Tree Diam. Dist.","ACAD","ACAD"
"995","ACAD",5,"Sapling Composition","Regen. Status","acceptable",0,"Sec.","Sapling Composition","ACAD","ACAD"
"996","ACAD",6,"Seedling Composition","Regen. Status","acceptable",0,"Sec.","Seedling Composition","ACAD","ACAD"
"997","ACAD",7,"Sorensen Sapling","Regen. Status","acceptable",0,"Sec.","Sorensen Sapling","ACAD","ACAD"
"998","ACAD",8,"Sorensen Seedling","Regen. Status","acceptable",0,"Sec.","Sorensen Seedling","ACAD","ACAD"
"999","ACAD",10,"Tree BA","Native Canopy 
 Trends","signinc_good",0,"Sec.","Tree BA","ACAD","ACAD"
"1000","ACAD",11,"Tree Density","Native Canopy 
 Trends","signinc_good",0,"Sec.","Tree Density","ACAD","ACAD"
"1001","ACAD",12,"Sapling BA","Native Canopy 
 Trends","signdec_bad",0,"Sec.","Sapling BA","ACAD","ACAD"
"1002","ACAD",13,"Sapling Density","Native Canopy 
 Trends","signdec_bad",0,"Sec.","Sapling Density","ACAD","ACAD"
"1003","ACAD",14,"Seedling Density","Native Canopy 
 Trends","signinc_good",0,"Sec.","Seedling Density","ACAD","ACAD"
"1004","ACAD",15,"Stocking Index","Native Canopy 
 Trends","nonsign",0,"Sec.","Stocking Index","ACAD","ACAD"
"1005","ACAD",16,"Tree BA","Native Subcan. 
 Trends","nonsign",0,"Sec.","Tree BA","ACAD","ACAD"
"1006","ACAD",17,"Tree Density","Native Subcan. 
 Trends","nonsign",0,"Sec.","Tree Density","ACAD","ACAD"
"1007","ACAD",18,"Sapling BA","Native Subcan. 
 Trends","nonsign",0,"Sec.","Sapling BA","ACAD","ACAD"
"1008","ACAD",19,"Sapling Density","Native Subcan. 
 Trends","nonsign",0,"Sec.","Sapling Density","ACAD","ACAD"
"1009","ACAD",20,"Seedling Density","Native Subcan. 
 Trends","signinc_good",0,"Sec.","Seedling Density","ACAD","ACAD"
"1010","ACAD",21,"Tree BA","Exotic 
 Trends","notmod",0,"Sec.","Tree BA","ACAD","ACAD"
"1011","ACAD",22,"Tree Density","Exotic 
 Trends","notmod",0,"Sec.","Tree Density","ACAD","ACAD"
"1012","ACAD",23,"Sapling BA","Exotic 
 Trends","notmod",0,"Sec.","Sapling BA","ACAD","ACAD"
"1013","ACAD",24,"Sapling Density","Exotic 
 Trends","notmod",0,"Sec.","Sapling Density","ACAD","ACAD"
"1014","ACAD",25,"Seedling Density","Exotic 
 Trends","notmod",0,"Sec.","Seedling Density","ACAD","ACAD"
